path,os,software,category,type
/etc/security/failedlogin,AIX,AIX,*NIX,log
/etc/security/lastlog,AIX,AIX,*NIX,log
/etc/utmp,AIX,AIX,*NIX,log
/usr/spool/mqueue/syslog,AIX,AIX,*NIX,log
/var/adm/cron/log,AIX,AIX,*NIX,log
/var/adm/qacct,AIX,AIX,*NIX,log
/var/adm/ras/bootlog,AIX,AIX,*NIX,log
/var/adm/ras/errlog,AIX,AIX,*NIX,log
/etc/bash.bashrc,*NIX,Bash,*NIX,other
/etc/bash_completion.d/debconf,*NIX,Bash,*NIX,other
/root/.bash_config,*NIX,Bash,*NIX,other
/root/.bash_history,*NIX,Bash,*NIX,other
/root/.bash_logout,*NIX,Bash,*NIX,other
/root/.bashrc,*NIX,Bash,*NIX,other
/usr/lib/cron/log,*NIX,Bash,*NIX,other
/usr/spool/lp/log,*NIX,Bash,*NIX,other
/var/adm/SYSLOG,*NIX,Bash,*NIX,other
/var/adm/X0msgs,*NIX,Bash,*NIX,other
/var/adm/acct/sum/loginlog,*NIX,Bash,*NIX,other
/var/adm/crash/unix,*NIX,Bash,*NIX,other
/var/adm/crash/vmcore,*NIX,Bash,*NIX,other
/var/adm/dtmp,*NIX,Bash,*NIX,other
/var/adm/lastlog/username,*NIX,Bash,*NIX,other
/var/adm/loginlog,*NIX,Bash,*NIX,other
/var/adm/lp/lpd-errs,*NIX,Bash,*NIX,other
/var/adm/pacct,*NIX,Bash,*NIX,other
/var/adm/sulog,*NIX,Bash,*NIX,other
/var/adm/utmp,*NIX,Bash,*NIX,other
/var/adm/utmpx,*NIX,Bash,*NIX,other
/var/adm/wtmp,*NIX,Bash,*NIX,other
/var/adm/wtmpx,*NIX,Bash,*NIX,other
/etc/bluetooth/input.conf,*NIX,Bluetooth,*NIX,conf
/etc/bluetooth/main.conf,*NIX,Bluetooth,*NIX,conf
/etc/bluetooth/network.conf,*NIX,Bluetooth,*NIX,conf
/etc/bluetooth/rfcomm.conf,*NIX,Bluetooth,*NIX,conf
/etc/newsyslog.conf,FreeBSD,FreeBSD,*NIX,conf
/var/adm/aculog,SunOS,SunOS,*NIX,log
/var/adm/aculogs,SunOS,SunOS,*NIX,log
/var/adm/log/asppp.log,SunOS,SunOS,*NIX,log
/var/adm/messages,SunOS,SunOS,*NIX,log
/var/adm/vold.log,SunOS,SunOS,*NIX,log
/var/cron/log,SunOS,SunOS,*NIX,log
/var/log/POPlog,SunOS,SunOS,*NIX,log
/var/log/authlog,SunOS,SunOS,*NIX,log
/var/lp/logs/lpNet,SunOS,SunOS,*NIX,log
/var/lp/logs/lpsched,SunOS,SunOS,*NIX,log
/var/lp/logs/requests,SunOS,SunOS,*NIX,log
/var/saf/_log,SunOS,SunOS,*NIX,log
/var/saf/port/log,SunOS,SunOS,*NIX,log
/etc/X11/xorg.conf,*NIX,X11,*NIX,conf
/etc/X11/xorg.conf-vesa,*NIX,X11,*NIX,conf
/etc/X11/xorg.conf-vmware,*NIX,X11,*NIX,conf
/etc/X11/xorg.conf.BeforeVMwareToolsInstall,*NIX,X11,*NIX,conf
/etc/X11/xorg.conf.orig,*NIX,X11,*NIX,conf
/etc/kong/kong.conf,*NIX,Kong,API Gateway,conf
/etc/clamav/clamd.conf,*NIX,ClamAV,Antivirus,log
/etc/clamav/freshclam.conf,*NIX,ClamAV,Antivirus,log
/etc/keycloak/standalone.xml,*NIX,Keycloak,Authentication,conf
/etc/shibboleth/shibboleth2.xml,*NIX,Shibboleth,Authentication,conf
/etc/bacula/bacula-dir.conf,*NIX,Bacula,Backup Systems,conf
/etc/rsnapshot.conf,*NIX,Rsnapshot,Backup Systems,conf
/etc/varnish/secret,*NIX,Varnish,CDN,conf
/var/lib/jenkins/credentials.xml,*NIX,Jenkins,CI/CD,conf
/var/lib/jenkins/secrets/master.key,*NIX,Jenkins,CI/CD,conf
/etc/cloud/cloud.cfg,*NIX,Cloud-Init,Cloud Infrastructure,conf
/var/lib/cloud/instance/user-data.txt,*NIX,Cloud-Init,Cloud Infrastructure,conf
/etc/docker/daemon.json,*NIX,Docker,Containerization,conf
/etc/rancher/k3s/k3s.yaml,*NIX,K3s,Containerization,conf
/etc/cassandra/cassandra.yaml,*NIX,Cassandra,Databases,conf
/etc/couchdb/local.ini,*NIX,CouchDB,Databases,conf
/etc/mongodb/mongodb.conf,*NIX,MongoDB,Databases,conf
/etc/my.cnf,*NIX,MySQL,Databases,conf
/etc/mysql/my.cnf,*NIX,MySQL,Databases,conf
/var/lib/mysql/my.cnf,*NIX,MySQL,Databases,conf
/MySQL/my.cnf,Windows,MySQL,Databases,conf
/MySQL/my.ini,Windows,MySQL,Databases,conf
/Program Files/MySQL/MySQL Server 5.0/my.cnf,Windows,MySQL,Databases,conf
/Program Files/MySQL/MySQL Server 5.0/my.ini,Windows,MySQL,Databases,conf
/Program Files/MySQL/my.cnf,Windows,MySQL,Databases,conf
/Program Files/MySQL/my.ini,Windows,MySQL,Databases,conf
/mysql/bin/my.ini,Windows,MySQL,Databases,conf
/etc/mysql/conf.d/old_passwords.cnf,*NIX,MySQL,Databases,log
/var/data/mysql-bin.index,*NIX,MySQL,Databases,log
/var/log/data/mysql-bin.index,*NIX,MySQL,Databases,log
/var/log/mysql-bin.index,*NIX,MySQL,Databases,log
/var/log/mysql.err,*NIX,MySQL,Databases,log
/var/log/mysql.log,*NIX,MySQL,Databases,log
/var/log/mysql/data/mysql-bin.index,*NIX,MySQL,Databases,log
/var/log/mysql/mysql-bin.index,*NIX,MySQL,Databases,log
/var/log/mysql/mysql-bin.log,*NIX,MySQL,Databases,log
/var/log/mysql/mysql-slow.log,*NIX,MySQL,Databases,log
/var/log/mysql/mysql.log,*NIX,MySQL,Databases,log
/var/log/mysqlderror.log,*NIX,MySQL,Databases,log
/var/mysql-bin.index,*NIX,MySQL,Databases,log
/var/mysql.log,*NIX,MySQL,Databases,log
/usr/local/mysql/data/mysql-bin.index,OSX,MySQL,Databases,log
/usr/local/mysql/data/mysql-bin.log,OSX,MySQL,Databases,log
/usr/local/mysql/data/mysql-slow.log,OSX,MySQL,Databases,log
/usr/local/mysql/data/mysql.err,OSX,MySQL,Databases,log
/usr/local/mysql/data/mysql.log,OSX,MySQL,Databases,log
/usr/local/mysql/data/mysqlderror.log,OSX,MySQL,Databases,log
/usr/local/mysql/data/{HOST}.err,OSX,MySQL,Databases,log
/MySQL/data/mysql-bin.index,Windows,MySQL,Databases,log
/MySQL/data/mysql-bin.log,Windows,MySQL,Databases,log
/MySQL/data/mysql.err,Windows,MySQL,Databases,log
/MySQL/data/mysql.log,Windows,MySQL,Databases,log
/MySQL/data/{HOST}.err,Windows,MySQL,Databases,log
/Program Files/MySQL/MySQL Server 5.0/data/mysql-bin.index,Windows,MySQL,Databases,log
/Program Files/MySQL/MySQL Server 5.0/data/mysql-bin.log,Windows,MySQL,Databases,log
/Program Files/MySQL/MySQL Server 5.0/data/mysql.err,Windows,MySQL,Databases,log
/Program Files/MySQL/MySQL Server 5.0/data/mysql.log,Windows,MySQL,Databases,log
/Program Files/MySQL/MySQL Server 5.0/data/{HOST}.err,Windows,MySQL,Databases,log
/Program Files/MySQL/data/mysql-bin.index,Windows,MySQL,Databases,log
/Program Files/MySQL/data/mysql-bin.log,Windows,MySQL,Databases,log
/Program Files/MySQL/data/mysql.err,Windows,MySQL,Databases,log
/Program Files/MySQL/data/mysql.log,Windows,MySQL,Databases,log
/Program Files/MySQL/data/{HOST}.err,Windows,MySQL,Databases,log
/etc/postgresql/pg_hba.conf,*NIX,PostgreSQL,Databases,conf
/etc/postgresql/postgresql.conf,*NIX,PostgreSQL,Databases,conf
/home/postgres/data/PG_VERSION,*NIX,PostgreSQL,Databases,conf
/home/postgres/data/pg_hba.conf,*NIX,PostgreSQL,Databases,conf
/home/postgres/data/pg_ident.conf,*NIX,PostgreSQL,Databases,conf
/home/postgres/data/postgresql.conf,*NIX,PostgreSQL,Databases,conf
/usr/internet/pgsql/data/pg_hba.conf,*NIX,PostgreSQL,Databases,conf
/usr/local/pgsql/bin/pg_passwd,*NIX,PostgreSQL,Databases,conf
/usr/local/pgsql/data/passwd,*NIX,PostgreSQL,Databases,conf
/usr/local/pgsql/data/pg_hba.conf,*NIX,PostgreSQL,Databases,conf
/usr/local/pgsql/data/postgresql.conf,*NIX,PostgreSQL,Databases,conf
/var/lib/pgsql/data/postgresql.conf,*NIX,PostgreSQL,Databases,conf
/var/nm2/postgresql.conf,*NIX,PostgreSQL,Databases,conf
/var/postgresql/db/postgresql.conf,*NIX,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/8.3/data/pg_hba.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/8.3/data/pg_ident.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/8.3/data/postgresql.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/8.4/data/pg_hba.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/8.4/data/pg_ident.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/8.4/data/postgresql.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/9.0/data/pg_hba.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/9.0/data/pg_ident.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/9.0/data/postgresql.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/9.1/data/pg_hba.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/9.1/data/pg_ident.conf,Windows,PostgreSQL,Databases,conf
/Program Files/PostgreSQL/9.1/data/postgresql.conf,Windows,PostgreSQL,Databases,conf
/usr/internet/pgsql/data/postmaster.log,*NIX,PostgreSQL,Databases,log
/usr/local/pgsql/data/pg_log,*NIX,PostgreSQL,Databases,log
/usr/local/pgsql/data/postgresql.log,*NIX,PostgreSQL,Databases,log
/var/log/cron/var/log/postgres.log,*NIX,PostgreSQL,Databases,log
/var/log/pgsql/pgsql.log,*NIX,PostgreSQL,Databases,log
/var/log/pgsql8.log,*NIX,PostgreSQL,Databases,log
/var/log/pgsql_log,*NIX,PostgreSQL,Databases,log
/var/log/postgres/pg_backup.log,*NIX,PostgreSQL,Databases,log
/var/log/postgres/postgres.log,*NIX,PostgreSQL,Databases,log
/var/log/postgresql.log,*NIX,PostgreSQL,Databases,log
/var/log/postgresql/main.log,*NIX,PostgreSQL,Databases,log
/var/log/postgresql/postgres.log,*NIX,PostgreSQL,Databases,log
/var/log/postgresql/postgresql-8.1-main.log,*NIX,PostgreSQL,Databases,log
/var/log/postgresql/postgresql-8.3-main.log,*NIX,PostgreSQL,Databases,log
/var/log/postgresql/postgresql-8.4-main.log,*NIX,PostgreSQL,Databases,log
/var/log/postgresql/postgresql-9.0-main.log,*NIX,PostgreSQL,Databases,log
/var/log/postgresql/postgresql-9.1-main.log,*NIX,PostgreSQL,Databases,log
/var/log/postgresql/postgresql.log,*NIX,PostgreSQL,Databases,log
/var/postgresql/log/postgresql.log,*NIX,PostgreSQL,Databases,log
/PostgreSQL/log/pgadmin.log,Windows,PostgreSQL,Databases,log
/etc/redis/redis.conf,*NIX,Redis,Databases,conf
/etc/apache2/conf.d/phpmyadmin.conf,*NIX,phpMyAdmin,Databases,conf
/etc/phpmyadmin/config.inc.php,*NIX,phpMyAdmin,Databases,conf
/usr/local/psa/admin/htdocs/domains/databases/phpMyAdmin/libraries/config.default.php,*NIX,phpMyAdmin,Databases,conf
/WINDOWS/system32/Macromed/Flash/FlashInstall.log,Windows,Macromedia Flash,Desktop applications,log
/WINDOWS/system32/Macromed/Flash/install.log,Windows,Macromedia Flash,Desktop applications,log
/root/.m2/settings.xml,*NIX,Maven,Development,conf
/var/log/exim/mainlog,*NIX,Exim,Email,log
/var/log/exim/paniclog,*NIX,Exim,Email,log
/var/log/exim/rejectlog,*NIX,Exim,Email,log
/var/log/exim_mainlog,*NIX,Exim,Email,log
/var/log/exim_paniclog,*NIX,Exim,Email,log
/var/log/exim_rejectlog,*NIX,Exim,Email,log
/var/log/maillog,*NIX,Exim,Email,log
/etc/opendkim/keys/default/private.key,*NIX,OpenDKIM,Email,conf
/etc/postfix/sasl_passwd,*NIX,Postfix,Email,conf
/etc/httpd/conf.d/squirrelmail.conf,*NIX,SquirrelMail,Email,conf
/etc/squirrelmail/apache.conf,*NIX,SquirrelMail,Email,conf
/etc/squirrelmail/config.php,*NIX,SquirrelMail,Email,conf
/etc/squirrelmail/config/config.php,*NIX,SquirrelMail,Email,conf
/etc/squirrelmail/config_default.php,*NIX,SquirrelMail,Email,conf
/etc/squirrelmail/config_local.php,*NIX,SquirrelMail,Email,conf
/etc/squirrelmail/default_pref,*NIX,SquirrelMail,Email,conf
/etc/squirrelmail/filters_setup.php,*NIX,SquirrelMail,Email,conf
/etc/squirrelmail/index.php,*NIX,SquirrelMail,Email,conf
/etc/squirrelmail/sqspell_config.php,*NIX,SquirrelMail,Email,conf
/private/etc/squirrelmail/config/config.php,*NIX,SquirrelMail,Email,conf
/srv/www/htdos/squirrelmail/config/config.php,*NIX,SquirrelMail,Email,conf
/usr/share/squirrelmail/config/config.php,*NIX,SquirrelMail,Email,conf
/usr/share/squirrelmail/plugins/squirrel_logger/setup.php,*NIX,SquirrelMail,Email,conf
/var/www/html/squirrelmail-1.2.9/config/config.php,*NIX,SquirrelMail,Email,conf
/var/www/html/squirrelmail/config/config.php,*NIX,SquirrelMail,Email,conf
/var/www/squirrelmail/config/config.php,*NIX,SquirrelMail,Email,conf
/var/lib/squirrelmail/prefs/squirrelmail.log,*NIX,SquirrelMail,Email,log
/var/log/apache2/squirrelmail.err.log,*NIX,SquirrelMail,Email,log
/var/log/apache2/squirrelmail.log,*NIX,SquirrelMail,Email,log
/var/log/mail.log,*NIX,SquirrelMail,Email,log
/var/log/squirrelmail.log,*NIX,SquirrelMail,Email,log
/usr/local/squirrelmail/www/README,*NIX,SquirrelMail,Email,other
/WINDOWS/system32/logfiles/SMTPSVC,Windows,Windows SMTP,Email,log
/WINDOWS/system32/logfiles/SMTPSVC1,Windows,Windows SMTP,Email,log
/WINDOWS/system32/logfiles/SMTPSVC2,Windows,Windows SMTP,Email,log
/WINDOWS/system32/logfiles/SMTPSVC3,Windows,Windows SMTP,Email,log
/WINDOWS/system32/logfiles/SMTPSVC4,Windows,Windows SMTP,Email,log
/WINDOWS/system32/logfiles/SMTPSVC5,Windows,Windows SMTP,Email,log
/WINNT/system32/logfiles/SMTPSVC,Windows,Windows SMTP,Email,log
/WINNT/system32/logfiles/SMTPSVC1,Windows,Windows SMTP,Email,log
/WINNT/system32/logfiles/SMTPSVC2,Windows,Windows SMTP,Email,log
/WINNT/system32/logfiles/SMTPSVC3,Windows,Windows SMTP,Email,log
/WINNT/system32/logfiles/SMTPSVC4,Windows,Windows SMTP,Email,log
/WINNT/system32/logfiles/SMTPSVC5,Windows,Windows SMTP,Email,log
/WINDOWS/system32/logfiles/MSFTPSVC,Windows,IIS FTP,FTP,log
/WINDOWS/system32/logfiles/MSFTPSVC1,Windows,IIS FTP,FTP,log
/WINDOWS/system32/logfiles/MSFTPSVC2,Windows,IIS FTP,FTP,log
/WINNT/system32/logfiles/MSFTPSVC,Windows,IIS FTP,FTP,log
/WINNT/system32/logfiles/MSFTPSVC1,Windows,IIS FTP,FTP,log
/WINNT/system32/logfiles/MSFTPSVC2,Windows,IIS FTP,FTP,log
/etc/muddleftpd/muddleftpd.conf,*NIX,MuddleFTPD,FTP,conf
/etc/muddleftpd/muddleftpd.passwd,*NIX,MuddleFTPD,FTP,conf
/etc/muddleftpd/mudlogd.conf,*NIX,MuddleFTPD,FTP,conf
/etc/muddleftpd/passwd,*NIX,MuddleFTPD,FTP,conf
/usr/sbin/mudpasswd,*NIX,MuddleFTPD,FTP,conf
/var/log/muddleftpd.conf,*NIX,MuddleFTPD,FTP,conf
/etc/muddleftpd.com,*NIX,MuddleFTPD,FTP,log
/etc/muddleftpd/mudlog,*NIX,MuddleFTPD,FTP,log
/usr/sbin/mudlogd,*NIX,MuddleFTPD,FTP,log
/var/log/muddleftpd,*NIX,MuddleFTPD,FTP,log
/etc/logrotate.d/ftp,*NIX,Other,FTP,log
/var/log/ftp-proxy,*NIX,Other,FTP,log
/var/log/ftp-proxy/ftp-proxy.log,*NIX,Other,FTP,log
/var/log/ftplog,*NIX,Other,FTP,log
/etc/ftpchroot,*NIX,Other,FTP,other
/etc/ftphosts,*NIX,Other,FTP,other
/etc/ftpusers,*NIX,Other,FTP,other
/etc/proftp.conf,*NIX,ProFTPD,FTP,conf
/etc/proftpd/modules.conf,*NIX,ProFTPD,FTP,conf
/etc/protpd/proftpd.conf,*NIX,ProFTPD,FTP,conf
/etc/vhcs2/proftpd/proftpd.conf,*NIX,ProFTPD,FTP,conf
/etc/logrotate.d/proftpd,*NIX,ProFTPD,FTP,log
/etc/pam.d/proftpd,*NIX,ProFTPD,FTP,log
/var/log/proftpd,*NIX,ProFTPD,FTP,log
/var/log/proftpd.access_log,*NIX,ProFTPD,FTP,log
/var/log/proftpd.xferlog,*NIX,ProFTPD,FTP,log
/var/log/proftpd/xferlog.legacy,*NIX,ProFTPD,FTP,log
/www/logs/proftpd.system.log,*NIX,ProFTPD,FTP,log
/etc/pure-ftpd.conf,*NIX,Pure-FTPd,FTP,conf
/etc/pure-ftpd/pure-ftpd.conf,*NIX,Pure-FTPd,FTP,conf
/etc/pure-ftpd/pure-ftpd.pdb,*NIX,Pure-FTPd,FTP,conf
/etc/pure-ftpd/pureftpd.pdb,*NIX,Pure-FTPd,FTP,conf
/etc/pureftpd.passwd,*NIX,Pure-FTPd,FTP,conf
/etc/pureftpd.pdb,*NIX,Pure-FTPd,FTP,conf
/usr/etc/pure-ftpd.conf,*NIX,Pure-FTPd,FTP,conf
/usr/local/etc/pure-ftpd.conf,*NIX,Pure-FTPd,FTP,conf
/usr/local/etc/pureftpd.pdb,*NIX,Pure-FTPd,FTP,conf
/usr/local/pureftpd/etc/pure-ftpd.conf,*NIX,Pure-FTPd,FTP,conf
/usr/local/pureftpd/etc/pureftpd.pdb,*NIX,Pure-FTPd,FTP,conf
/usr/local/pureftpd/sbin/pure-config.pl,*NIX,Pure-FTPd,FTP,conf
/usr/sbin/pure-config.pl,*NIX,Pure-FTPd,FTP,conf
/usr/ports/contrib/pure-ftpd/pure-ftpd.conf,Crux Linux,Pure-FTPd,FTP,conf
/usr/ports/contrib/pure-ftpd/pureftpd.passwd,Crux Linux,Pure-FTPd,FTP,conf
/usr/ports/contrib/pure-ftpd/pureftpd.pdb,Crux Linux,Pure-FTPd,FTP,conf
/usr/ports/ftp/pure-ftpd/pure-ftpd.conf,"DragonflyBSD, FreeBSD",Pure-FTPd,FTP,conf
/usr/ports/ftp/pure-ftpd/pureftpd.passwd,"DragonflyBSD, FreeBSD",Pure-FTPd,FTP,conf
/usr/ports/ftp/pure-ftpd/pureftpd.pdb,"DragonflyBSD, FreeBSD",Pure-FTPd,FTP,conf
/usr/pkgsrc/net/pureftpd/pure-ftpd.conf,NetBSD,Pure-FTPd,FTP,conf
/usr/pkgsrc/net/pureftpd/pureftpd.passwd,NetBSD,Pure-FTPd,FTP,conf
/usr/pkgsrc/net/pureftpd/pureftpd.pdb,NetBSD,Pure-FTPd,FTP,conf
/usr/ports/net/pure-ftpd/pure-ftpd.conf,OpenBSD,Pure-FTPd,FTP,conf
/usr/ports/net/pure-ftpd/pureftpd.passwd,OpenBSD,Pure-FTPd,FTP,conf
/usr/ports/net/pure-ftpd/pureftpd.pdb,OpenBSD,Pure-FTPd,FTP,conf
/logs/pure-ftpd.log,*NIX,Pure-FTPd,FTP,log
/var/log/pure-ftpd/pure-ftpd.log,*NIX,Pure-FTPd,FTP,log
/var/log/pureftpd.log,*NIX,Pure-FTPd,FTP,log
/etc/chrootUsers,*NIX,vsftpd,FTP,conf
/etc/vsftpd.conf,*NIX,vsftpd,FTP,conf
/etc/vsftpd/vsftpd.conf,*NIX,vsftpd,FTP,conf
/etc/logrotate.d/vsftpd.log,*NIX,vsftpd,FTP,log
/etc/vsftpd.chroot_list,*NIX,vsftpd,FTP,log
/var/log/vsftpd.log,*NIX,vsftpd,FTP,log
/etc/wu-ftpd/ftpaccess,*NIX,wu-ftpd,FTP,conf
/etc/wu-ftpd/ftphosts,*NIX,wu-ftpd,FTP,conf
/etc/wu-ftpd/ftpusers,*NIX,wu-ftpd,FTP,conf
/var/adm/log/xferlog,*NIX,wu-ftpd,FTP,log
/var/log/xferlog,*NIX,wu-ftpd,FTP,log
/usr/local/apache/conf/modsec.conf,*NIX,Mod Security,Firewalls,conf
/usr/local/apache2/conf/modsec.conf,*NIX,Mod Security,Firewalls,conf
/logs/security_debug_log,*NIX,Mod Security,Firewalls,log
/logs/security_log,*NIX,Mod Security,Firewalls,log
/usr/local/apache/logs/audit_log,*NIX,Mod Security,Firewalls,log
/usr/local/apache2/logs/audit_log,*NIX,Mod Security,Firewalls,log
/WINDOWS/system32/logfiles/Firewall/pfirewall.log,Windows,Windows firewall,Firewalls,log
/WINDOWS/system32/logfiles/Firewall/pfirewall.log.old,Windows,Windows firewall,Firewalls,log
/WINNT/system32/logfiles/Firewall/pfirewall.log,Windows,Windows firewall,Firewalls,log
/WINNT/system32/logfiles/Firewall/pfirewall.log.old,Windows,Windows firewall,Firewalls,log
/etc/firewall.rules,FreeBSD,ipfw,Firewalls,conf
/etc/ipfw.conf,FreeBSD,ipfw,Firewalls,conf
/etc/ipfw.rules,FreeBSD,ipfw,Firewalls,conf
/var/log/ipfw,FreeBSD,ipfw,Firewalls,log
/var/log/ipfw.log,FreeBSD,ipfw,Firewalls,log
/var/log/ipfw.today,FreeBSD,ipfw,Firewalls,log
/var/log/ipfw/ipfw.log,FreeBSD,ipfw,Firewalls,log
/etc/ansible/ansible.cfg,*NIX,Ansible,Infrastructure as Code,conf
/root/.terraform.d/credentials.tfrc.json,*NIX,Terraform,Infrastructure as Code,conf
/etc/mosquitto/mosquitto.conf,*NIX,Mosquitto,IoT,conf
/etc/openldap/ldap.conf,*NIX,OpenLDAP,LDAP,conf
/etc/filebeat/filebeat.yml,*NIX,Elastic Stack,Logging,conf
/etc/logstash/logstash.yml,*NIX,Elastic Stack,Logging,conf
/etc/kafka/server.properties,*NIX,Kafka,Message Brokers,conf
/etc/rabbitmq/rabbitmq.conf,*NIX,RabbitMQ,Message Brokers,conf
/etc/grafana/grafana.ini,*NIX,Grafana,Monitoring,conf
/etc/prometheus/prometheus.yml,*NIX,Prometheus,Monitoring,conf
/etc/dhcp/dhclient.conf,*NIX,DHCP,Network,conf
/etc/dhcp3/dhclient.conf,*NIX,DHCP,Network,conf
/etc/dhcp3/dhcpd.conf,*NIX,DHCP,Network,conf
/etc/miredo-server.conf,*NIX,Miredo,Network,conf
/etc/miredo.conf,*NIX,Miredo,Network,conf
/etc/miredo/miredo-server.conf,*NIX,Miredo,Network,conf
/etc/miredo/miredo.conf,*NIX,Miredo,Network,conf
/Program Files/Vidalia Bundle/Polipo/polipo.conf,Windows,Polipo,Network,conf
/etc/samba/dhcp.conf,*NIX,Samba,Network,conf
/etc/samba/private/smbpasswd,*NIX,Samba,Network,conf
/etc/samba/samba.conf,*NIX,Samba,Network,conf
/etc/samba/smb.conf,*NIX,Samba,Network,conf
/etc/samba/smb.conf.user,*NIX,Samba,Network,conf
/etc/samba/smbpasswd,*NIX,Samba,Network,conf
/etc/samba/smbusers,*NIX,Samba,Network,conf
/etc/smb.conf,*NIX,Samba,Network,conf
/etc/smbpasswd,*NIX,Samba,Network,conf
/usr/local/etc/smb.conf,*NIX,Samba,Network,conf
/usr/local/samba/lib/smb.conf.user,*NIX,Samba,Network,conf
/etc/samba/netlogon,*NIX,Samba,Network,log
/usr/local/logs/samba.log,*NIX,Samba,Network,log
/usr/local/samba/lib/log.user,*NIX,Samba,Network,log
/var/log/log.smb,*NIX,Samba,Network,log
/var/log/samba.log,*NIX,Samba,Network,log
/var/log/samba.log1,*NIX,Samba,Network,log
/var/log/samba.log2,*NIX,Samba,Network,log
/var/log/samba/log.nmbd,*NIX,Samba,Network,log
/var/log/samba/log.smbd,*NIX,Samba,Network,log
/etc/tinyproxy/tinyproxy.conf,*NIX,Tinyproxy,Network,conf
/etc/tor/tor-tsocks.conf,*NIX,Tor,Network,conf
/etc/wicd/dhclient.conf.template.default,*NIX,Wicd,Network,conf
/etc/wicd/manager-settings.conf,*NIX,Wicd,Network,conf
/etc/wicd/wired-settings.conf,*NIX,Wicd,Network,conf
/etc/wicd/wireless-settings.conf,*NIX,Wicd,Network,conf
/etc/stunnel/stunnel.conf,*NIX,stunnel,Network,conf
/etc/tsocks.conf,*NIX,tsocks,Network,conf
/wamp/bin/apache/apache2.2.21/conf/httpd.conf,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/apache/apache2.2.21/wampserver.conf,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/apache/apache2.2.22/conf/httpd.conf,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/apache/apache2.2.22/conf/wampserver.conf,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/apache/apache2.2.22/wampserver.conf,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/mysql/mysql5.5.16/my.ini,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/mysql/mysql5.5.16/wampserver.conf,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/mysql/mysql5.5.24/my.ini,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/mysql/mysql5.5.24/wampserver.conf,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/php/php5.3.8/php.ini,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/php/php5.4.3/php.ini,Windows,WAMP,Packaged Web Dev,conf
/wamp/bin/apache/apache2.2.21/logs/access.log,Windows,WAMP,Packaged Web Dev,log
/wamp/bin/apache/apache2.2.21/logs/error.log,Windows,WAMP,Packaged Web Dev,log
/wamp/bin/apache/apache2.2.22/logs/access.log,Windows,WAMP,Packaged Web Dev,log
/wamp/bin/apache/apache2.2.22/logs/error.log,Windows,WAMP,Packaged Web Dev,log
/wamp/bin/mysql/mysql5.5.16/data/mysql-bin.index,Windows,WAMP,Packaged Web Dev,log
/wamp/bin/mysql/mysql5.5.24/data/mysql-bin.index,Windows,WAMP,Packaged Web Dev,log
/wamp/logs/access.log,Windows,WAMP,Packaged Web Dev,log
/wamp/logs/apache_error.log,Windows,WAMP,Packaged Web Dev,log
/wamp/logs/genquery.log,Windows,WAMP,Packaged Web Dev,log
/wamp/logs/mysql.log,Windows,WAMP,Packaged Web Dev,log
/wamp/logs/slowquery.log,Windows,WAMP,Packaged Web Dev,log
/opt/lampp/etc/httpd.conf,*NIX,XAMPP,Packaged Web Dev,conf
/xampp/FileZillaFTP/FileZilla Server.xml,Windows,XAMPP,Packaged Web Dev,conf
/xampp/MercuryMail/mercury.ini,Windows,XAMPP,Packaged Web Dev,conf
/xampp/apache/conf/httpd.conf,Windows,XAMPP,Packaged Web Dev,conf
/xampp/php/php.ini,Windows,XAMPP,Packaged Web Dev,conf
/xampp/phpMyAdmin/config.inc.php,Windows,XAMPP,Packaged Web Dev,conf
/xampp/sendmail/sendmail.ini,Windows,XAMPP,Packaged Web Dev,conf
/xampp/webalizer/webalizer.conf,Windows,XAMPP,Packaged Web Dev,conf
/xampp/apache/logs/access.log,Windows,XAMPP,Packaged Web Dev,log
/xampp/apache/logs/error.log,Windows,XAMPP,Packaged Web Dev,log
/xampp/mysql/data/mysql-bin.index,Windows,XAMPP,Packaged Web Dev,log
/xampp/mysql/data/mysql.err,Windows,XAMPP,Packaged Web Dev,log
